0,1,2,3,4,5,6,7,8,9,10,11,12
時間,約定,銘柄,タイプ,新規・決済,数量,価格,注文,手数料,スワップ,損益,残高,コメント
2021.01.04 10:46:40,2,EURUSD,sell,in,0.1,1.22811,2,-0.70,0.00,0.00,9 999.30,
2021.01.06 18:00:00,3,EURUSD,buy,out,0.1,1.22824,3,0.00,0.38,-1.30,9 998.38,
2021.01.06 18:18:20,4,EURUSD,buy,in,0.1,1.22770,4,-0.70,0.00,0.00,9 997.68,
2021.01.08 15:45:00,5,EURUSD,sell,out,0.1,1.22715,5,0.00,-4.09,-5.50,9 988.09,
2021.01.08 15:45:05,6,EURUSD,sell,in,0.1,1.22712,6,-0.70,0.00,0.00,9 987.39,
2021.01.11 01:45:00,7,EURUSD,buy,out,0.1,1.21874,7,0.00,0.19,83.80,10 071.38,
2021.01.11 01:45:28,8,EURUSD,buy,in,0.1,1.21891,8,-0.70,0.00,0.00,10 070.68,
2021.01.12 20:45:00,9,EURUSD,sell,out,0.1,1.21886,9,0.00,-0.68,-0.50,10 069.50,
2021.01.12 20:45:18,10,EURUSD,sell,in,0.1,1.21879,10,-0.70,0.00,0.00,10 068.80,
2021.01.13 11:15:00,11,EURUSD,buy,out,0.1,1.21840,11,0.00,0.19,3.90,10 072.89,
2021.01.13 11:15:38,12,EURUSD,buy,in,0.1,1.21863,12,-0.70,0.00,0.00,10 072.19,
2021.01.19 02:45:00,13,EURUSD,sell,out,0.1,1.20878,13,0.00,-5.45,-98.50,9 968.24,
2021.01.19 02:45:35,14,EURUSD,sell,in,0.1,1.20871,14,-0.70,0.00,0.00,9 967.54,
2021.01.20 14:00:00,15,EURUSD,buy,out,0.1,1.21120,15,0.00,0.19,-24.90,9 942.83,
2021.01.20 14:00:02,16,EURUSD,buy,in,0.1,1.21125,16,-0.70,0.00,0.00,9 942.13,
2021.01.21 03:15:00,17,EURUSD,sell,out,0.1,1.21277,17,0.00,-3.41,15.20,9 953.92,
2021.01.21 03:15:04,18,EURUSD,sell,in,0.1,1.21274,18,-0.70,0.00,0.00,9 953.22,
2021.01.22 09:30:00,19,EURUSD,buy,out,0.1,1.21563,19,0.00,0.19,-28.90,9 924.51,
2021.01.22 09:30:39,20,EURUSD,buy,in,0.1,1.21564,20,-0.70,0.00,0.00,9 923.81,
2021.01.26 15:45:00,21,EURUSD,sell,out,0.1,1.21604,21,0.00,-1.36,4.00,9 926.45,
2021.01.26 15:45:27,22,EURUSD,sell,in,0.1,1.21598,22,-0.70,0.00,0.00,9 925.75,
2021.01.27 10:30:00,23,EURUSD,buy,out,0.1,1.21470,23,0.00,0.19,12.80,9 938.74,
2021.01.27 10:30:25,24,EURUSD,buy,in,0.1,1.21475,24,-0.70,0.00,0.00,9 938.04,
2021.01.29 13:00:00,25,EURUSD,sell,out,0.1,1.21344,25,0.00,-4.09,-13.10,9 920.85,
2021.01.29 13:00:39,26,EURUSD,sell,in,0.1,1.21326,26,-0.70,0.00,0.00,9 920.15,
2021.02.01 10:45:00,27,EURUSD,buy,out,0.1,1.21086,27,0.00,0.19,24.00,9 944.34,
2021.02.01 10:46:26,28,EURUSD,buy,in,0.1,1.21088,28,-0.70,0.00,0.00,9 943.64,
2021.02.02 04:00:00,29,EURUSD,sell,out,0.1,1.20839,29,0.00,-0.68,-24.90,9 918.06,
2021.02.02 04:06:16,30,EURUSD,sell,in,0.1,1.20834,30,-0.70,0.00,0.00,9 917.36,
2021.02.02 12:30:00,31,EURUSD,buy,out,0.1,1.20376,31,0.00,0.00,45.80,9 963.16,
2021.02.02 13:05:38,32,EURUSD,buy,in,0.1,1.20392,32,-0.70,0.00,0.00,9 962.46,
2021.02.05 10:15:00,33,EURUSD,sell,out,0.1,1.19820,33,0.00,-4.77,-57.20,9 900.49,
2021.02.05 10:15:35,34,EURUSD,sell,in,0.1,1.19797,34,-0.70,0.00,0.00,9 899.79,
2021.02.12 10:15:00,35,EURUSD,buy,out,0.1,1.21124,35,0.00,1.72,-132.70,9 768.81,
2021.02.12 10:15:59,36,EURUSD,buy,in,0.1,1.21125,36,-0.70,0.00,0.00,9 768.11,
2021.02.15 05:15:00,37,EURUSD,sell,out,0.1,1.21334,37,0.00,-0.68,20.90,9 788.33,
2021.02.15 05:15:02,38,EURUSD,sell,in,0.1,1.21332,38,-0.70,0.00,0.00,9 787.63,
2021.02.16 15:45:00,39,EURUSD,buy,out,0.1,1.21187,39,0.00,0.19,14.50,9 802.32,
2021.02.16 16:43:40,40,EURUSD,buy,in,0.1,1.21132,40,-0.70,0.00,0.00,9 801.62,
2021.02.18 11:00:00,41,EURUSD,sell,out,0.1,1.20690,41,0.00,-4.09,-44.20,9 753.33,
2021.02.18 11:00:37,42,EURUSD,sell,in,0.1,1.20660,42,-0.70,0.00,0.00,9 752.63,
2021.02.22 10:45:00,43,EURUSD,buy,out,0.1,1.20929,43,0.00,0.38,-26.90,9 726.11,
2021.02.22 10:46:36,44,EURUSD,buy,in,0.1,1.20936,44,-0.70,0.00,0.00,9 725.41,
2021.02.22 20:45:00,45,EURUSD,sell,out,0.1,1.21689,45,0.00,0.00,75.30,9 800.71,
2021.02.22 20:47:25,46,EURUSD,sell,in,0.1,1.21681,46,-0.70,0.00,0.00,9 800.01,
2021.02.24 17:15:00,47,EURUSD,buy,out,0.1,1.21143,47,0.00,0.38,53.80,9 854.19,
2021.02.24 17:22:28,48,EURUSD,buy,in,0.1,1.21184,48,-0.70,0.00,0.00,9 853.49,
2021.02.24 23:15:00,49,EURUSD,sell,out,0.1,1.21694,49,0.00,0.00,51.00,9 904.49,
2021.02.24 23:15:01,50,EURUSD,sell,in,0.1,1.21693,50,-0.70,0.00,0.00,9 903.79,
2021.02.25 20:45:00,51,EURUSD,buy,out,0.1,1.21732,51,0.00,0.96,-3.90,9 900.85,
2021.02.25 20:52:38,52,EURUSD,buy,in,0.1,1.21784,52,-0.70,0.00,0.00,9 900.15,
2021.03.02 18:00:00,53,EURUSD,sell,out,0.1,1.20623,53,0.00,-2.04,-116.10,9 782.01,
2021.03.02 18:00:05,54,EURUSD,sell,in,0.1,1.20611,54,-0.70,0.00,0.00,9 781.31,
2021.03.03 15:15:00,55,EURUSD,buy,out,0.1,1.20483,55,0.00,0.19,12.80,9 794.30,
2021.03.03 15:15:17,56,EURUSD,buy,in,0.1,1.20489,56,-0.70,0.00,0.00,9 793.60,
2021.03.09 10:00:00,57,EURUSD,sell,out,0.1,1.18809,57,0.00,-5.45,-168.00,9 620.15,
2021.03.09 10:00:29,58,EURUSD,sell,in,0.1,1.18784,58,-0.70,0.00,0.00,9 619.45,
2021.03.10 08:15:00,59,EURUSD,buy,out,0.1,1.18708,59,0.00,0.19,7.60,9 627.24,
2021.03.10 08:26:25,60,EURUSD,buy,in,0.1,1.18721,60,-0.70,0.00,0.00,9 626.54,
2021.03.10 16:15:00,61,EURUSD,sell,out,0.1,1.19227,61,0.00,0.00,50.60,9 677.14,
2021.03.10 16:15:27,62,EURUSD,sell,in,0.1,1.19219,62,-0.70,0.00,0.00,9 676.44,
2021.03.12 04:45:00,63,EURUSD,buy,out,0.1,1.19635,63,0.00,1.15,-41.60,9 635.99,
2021.03.12 04:45:31,64,EURUSD,buy,in,0.1,1.19641,64,-0.70,0.00,0.00,9 635.29,
2021.03.17 21:15:00,65,EURUSD,sell,out,0.1,1.19592,65,0.00,-2.04,-4.90,9 628.35,
2021.03.17 22:13:39,66,EURUSD,sell,in,0.1,1.19632,66,-0.70,0.00,0.00,9 627.65,
2021.03.18 16:15:00,67,EURUSD,buy,out,0.1,1.19118,67,0.00,0.96,51.40,9 680.01,
2021.03.18 16:21:37,68,EURUSD,buy,in,0.1,1.19164,68,-0.70,0.00,0.00,9 679.31,
2021.03.22 14:15:00,69,EURUSD,sell,out,0.1,1.19207,69,0.00,-1.36,4.30,9 682.25,
2021.03.22 14:15:19,70,EURUSD,sell,in,0.1,1.19202,70,-0.70,0.00,0.00,9 681.55,
2021.03.23 11:00:00,71,EURUSD,buy,out,0.1,1.19054,71,0.00,0.19,14.80,9 696.54,
2021.03.23 11:19:31,72,EURUSD,buy,in,0.1,1.19032,72,-0.70,0.00,0.00,9 695.84,
2021.03.31 10:00:00,73,EURUSD,sell,out,0.1,1.17271,73,0.00,-6.81,-176.10,9 512.93,
2021.03.31 10:00:26,74,EURUSD,sell,in,0.1,1.17262,74,-0.70,0.00,0.00,9 512.23,
2021.04.02 16:15:00,75,EURUSD,buy,out,0.1,1.17574,75,0.00,1.15,-31.20,9 482.18,
2021.04.02 16:32:59,76,EURUSD,buy,in,0.1,1.17570,76,-0.70,0.00,0.00,9 481.48,
2021.04.05 15:45:00,77,EURUSD,sell,out,0.1,1.17780,77,0.00,-0.68,21.00,9 501.80,
2021.04.05 17:58:37,78,EURUSD,sell,in,0.1,1.17982,78,-0.70,0.00,0.00,9 501.10,
2021.04.07 22:30:00,79,EURUSD,buy,out,0.1,1.18629,79,0.00,0.38,-64.70,9 436.78,
2021.04.07 22:30:32,80,EURUSD,buy,in,0.1,1.18634,80,-0.70,0.00,0.00,9 436.08,
2021.04.08 10:15:00,81,EURUSD,sell,out,0.1,1.18892,81,0.00,-3.41,25.80,9 458.47,
2021.04.08 10:16:27,82,EURUSD,sell,in,0.1,1.18880,82,-0.70,0.00,0.00,9 457.77,
2021.04.09 09:00:00,83,EURUSD,buy,out,0.1,1.18929,83,0.00,0.19,-4.90,9 453.06,
2021.04.09 09:00:27,84,EURUSD,buy,in,0.1,1.18954,84,-0.70,0.00,0.00,9 452.36,
2021.04.12 13:45:00,85,EURUSD,sell,out,0.1,1.19126,85,0.00,-0.68,17.20,9 468.88,
2021.04.12 13:45:05,86,EURUSD,sell,in,0.1,1.19121,86,-0.70,0.00,0.00,9 468.18,
2021.04.13 05:45:00,87,EURUSD,buy,out,0.1,1.18972,87,0.00,0.19,14.90,9 483.27,
2021.04.13 05:45:06,88,EURUSD,buy,in,0.1,1.18974,88,-0.70,0.00,0.00,9 482.57,
2021.04.13 15:45:00,89,EURUSD,sell,out,0.1,1.19263,89,0.00,0.00,28.90,9 511.47,
2021.04.13 15:48:29,90,EURUSD,sell,in,0.1,1.19252,90,-0.70,0.00,0.00,9 510.77,
2021.04.19 04:15:00,91,EURUSD,buy,out,0.1,1.19570,91,0.00,1.53,-31.80,9 480.50,
2021.04.19 05:11:23,92,EURUSD,buy,in,0.1,1.19502,92,-0.70,0.00,0.00,9 479.80,
2021.04.19 09:45:00,93,EURUSD,sell,out,0.1,1.19749,93,0.00,0.00,24.70,9 504.50,
2021.04.19 09:45:05,94,EURUSD,sell,in,0.1,1.19747,94,-0.70,0.00,0.00,9 503.80,
2021.04.21 10:45:00,95,EURUSD,buy,out,0.1,1.20073,95,0.00,0.38,-32.60,9 471.58,
2021.04.21 10:53:19,96,EURUSD,buy,in,0.1,1.20089,96,-0.70,0.00,0.00,9 470.88,
2021.04.22 05:15:00,97,EURUSD,sell,out,0.1,1.20455,97,0.00,-3.41,36.60,9 504.07,
2021.04.22 05:15:59,98,EURUSD,sell,in,0.1,1.20448,98,-0.70,0.00,0.00,9 503.37,
2021.04.22 17:30:00,99,EURUSD,buy,out,0.1,1.20056,99,0.00,0.00,39.20,9 542.57,
2021.04.22 17:30:15,100,EURUSD,buy,in,0.1,1.20066,100,-0.70,0.00,0.00,9 541.87,
2021.04.23 10:00:00,101,EURUSD,sell,out,0.1,1.20350,101,0.00,-0.68,28.40,9 569.59,
2021.04.23 10:03:28,102,EURUSD,sell,in,0.1,1.20346,102,-0.70,0.00,0.00,9 568.89,
2021.04.26 16:45:00,103,EURUSD,buy,out,0.1,1.20714,103,0.00,0.19,-36.80,9 532.28,
2021.04.26 16:45:04,104,EURUSD,buy,in,0.1,1.20717,104,-0.70,0.00,0.00,9 531.58,
2021.04.28 21:45:00,105,EURUSD,sell,out,0.1,1.21286,105,0.00,-1.36,56.90,9 587.12,
2021.04.28 21:50:41,106,EURUSD,sell,in,0.1,1.21209,106,-0.70,0.00,0.00,9 586.42,
2021.04.30 10:15:00,107,EURUSD,buy,out,0.1,1.21093,107,0.00,1.15,11.60,9 599.17,
2021.04.30 10:16:59,108,EURUSD,buy,in,0.1,1.21101,108,-0.70,0.00,0.00,9 598.47,
2021.05.03 12:15:00,109,EURUSD,sell,out,0.1,1.20535,109,0.00,-0.68,-56.60,9 541.19,
2021.05.03 12:21:59,110,EURUSD,sell,in,0.1,1.20520,110,-0.70,0.00,0.00,9 540.49,
2021.05.04 04:30:00,111,EURUSD,buy,out,0.1,1.20476,111,0.00,0.19,4.40,9 545.08,
2021.05.04 04:30:03,112,EURUSD,buy,in,0.1,1.20478,112,-0.70,0.00,0.00,9 544.38,
2021.05.06 09:45:00,113,EURUSD,sell,out,0.1,1.20175,113,0.00,-4.09,-30.30,9 509.99,
2021.05.06 09:45:18,114,EURUSD,sell,in,0.1,1.20169,114,-0.70,0.00,0.00,9 509.29,
2021.05.07 09:30:00,115,EURUSD,buy,out,0.1,1.20531,115,0.00,0.19,-36.20,9 473.28,
2021.05.07 09:30:37,116,EURUSD,buy,in,0.1,1.20543,116,-0.70,0.00,0.00,9 472.58,
2021.05.07 10:15:00,117,EURUSD,sell,out,0.1,1.20817,117,0.00,0.00,27.40,9 499.98,
2021.05.07 10:15:01,118,EURUSD,sell,in,0.1,1.20813,118,-0.70,0.00,0.00,9 499.28,
2021.05.10 23:30:00,119,EURUSD,buy,out,0.1,1.21348,119,0.00,0.19,-53.50,9 445.97,
2021.05.11 00:46:30,120,EURUSD,buy,in,0.1,1.21331,120,-0.70,0.00,0.00,9 445.27,
2021.05.13 10:15:00,121,EURUSD,sell,out,0.1,1.21020,121,0.00,-4.09,-31.10,9 410.08,
2021.05.13 10:17:30,122,EURUSD,sell,in,0.1,1.21001,122,-0.70,0.00,0.00,9 409.38,
2021.05.19 11:45:00,123,EURUSD,buy,out,0.1,1.22100,123,0.00,0.76,-109.90,9 300.24,
2021.05.19 11:54:28,124,EURUSD,buy,in,0.1,1.22106,124,-0.70,0.00,0.00,9 299.54,
2021.05.21 03:15:00,125,EURUSD,sell,out,0.1,1.22368,125,0.00,-4.09,26.20,9 321.65,
2021.05.21 03:15:18,126,EURUSD,sell,in,0.1,1.22366,126,-0.70,0.00,0.00,9 320.95,
2021.05.21 15:00:00,127,EURUSD,buy,out,0.1,1.21867,127,0.00,0.00,49.90,9 370.85,
2021.05.21 15:02:37,128,EURUSD,buy,in,0.1,1.21941,128,-0.70,0.00,0.00,9 370.15,
2021.05.24 11:15:00,129,EURUSD,sell,out,0.1,1.22012,129,0.00,-0.68,7.10,9 376.57,
2021.05.24 11:15:04,130,EURUSD,sell,in,0.1,1.22010,130,-0.70,0.00,0.00,9 375.87,
2021.05.26 19:00:00,131,EURUSD,buy,out,0.1,1.22036,131,0.00,0.38,-2.60,9 373.65,
2021.05.26 19:00:38,132,EURUSD,buy,in,0.1,1.22043,132,-0.70,0.00,0.00,9 372.95,
2021.05.28 19:45:00,133,EURUSD,sell,out,0.1,1.22038,133,0.00,-4.09,-0.50,9 368.36,
2021.05.28 19:45:21,134,EURUSD,sell,in,0.1,1.22036,134,-0.70,0.00,0.00,9 367.66,
2021.06.01 23:45:00,135,EURUSD,buy,out,0.1,1.22139,135,0.00,0.38,-10.30,9 357.74,
2021.06.02 00:05:08,136,EURUSD,buy,in,0.1,1.22163,136,-0.70,0.00,0.00,9 357.04,
2021.06.04 15:45:00,137,EURUSD,sell,out,0.1,1.21495,137,0.00,-4.09,-66.80,9 286.15,
2021.06.04 17:23:26,138,EURUSD,sell,in,0.1,1.21679,138,-0.70,0.00,0.00,9 285.45,
2021.06.07 10:15:00,139,EURUSD,buy,out,0.1,1.21480,139,0.00,0.19,19.90,9 305.54,
2021.06.07 10:23:27,140,EURUSD,buy,in,0.1,1.21498,140,-0.70,0.00,0.00,9 304.84,
2021.06.07 17:45:00,141,EURUSD,sell,out,0.1,1.21876,141,0.00,0.00,37.80,9 342.64,
2021.06.07 17:45:33,142,EURUSD,sell,in,0.1,1.21860,142,-0.70,0.00,0.00,9 341.94,
2021.06.08 06:15:00,143,EURUSD,buy,out,0.1,1.21795,143,0.00,0.19,6.50,9 348.63,
2021.06.08 06:16:59,144,EURUSD,buy,in,0.1,1.21800,144,-0.70,0.00,0.00,9 347.93,
2021.06.09 06:00:00,145,EURUSD,sell,out,0.1,1.21840,145,0.00,-0.68,4.00,9 351.25,
2021.06.09 06:00:01,146,EURUSD,sell,in,0.1,1.21839,146,-0.70,0.00,0.00,9 350.55,
2021.06.10 05:00:00,147,EURUSD,buy,out,0.1,1.21701,147,0.00,0.96,13.80,9 365.31,
2021.06.10 05:00:01,148,EURUSD,buy,in,0.1,1.21702,148,-0.70,0.00,0.00,9 364.61,
2021.06.15 09:30:00,149,EURUSD,sell,out,0.1,1.21328,149,0.00,-2.04,-37.40,9 325.17,
2021.06.15 09:30:00,150,EURUSD,sell,in,0.1,1.21327,150,-0.70,0.00,0.00,9 324.47,
2021.06.16 21:15:00,151,EURUSD,buy,out,0.1,1.20433,151,0.00,0.19,89.40,9 414.06,
2021.06.17 03:32:32,152,EURUSD,buy,in,0.1,1.19935,152,-0.70,0.00,0.00,9 413.36,
2021.06.21 17:15:00,153,EURUSD,sell,out,0.1,1.19174,153,0.00,-1.36,-76.10,9 335.90,
2021.06.21 17:15:38,154,EURUSD,sell,in,0.1,1.19154,154,-0.70,0.00,0.00,9 335.20,
2021.06.23 07:15:00,155,EURUSD,buy,out,0.1,1.19192,155,0.00,0.38,-3.80,9 331.78,
2021.06.23 07:15:04,156,EURUSD,buy,in,0.1,1.19194,156,-0.70,0.00,0.00,9 331.08,
2021.06.23 17:00:00,157,EURUSD,sell,out,0.1,1.19696,157,0.00,0.00,50.20,9 381.28,
2021.06.23 17:00:05,158,EURUSD,sell,in,0.1,1.19689,158,-0.70,0.00,0.00,9 380.58,
2021.06.28 15:00:00,159,EURUSD,buy,out,0.1,1.19073,159,0.00,1.34,61.60,9 443.52,
2021.06.28 15:00:17,160,EURUSD,buy,in,0.1,1.19079,160,-0.70,0.00,0.00,9 442.82,
2021.07.01 14:45:00,161,EURUSD,sell,out,0.1,1.18749,161,0.00,-4.77,-33.00,9 405.05,
2021.07.01 14:46:01,162,EURUSD,sell,in,0.1,1.18732,162,-0.70,0.00,0.00,9 404.35,
2021.07.02 10:15:00,163,EURUSD,buy,out,0.1,1.18239,163,0.00,0.19,49.30,9 453.84,
2021.07.02 10:19:37,164,EURUSD,buy,in,0.1,1.18273,164,-0.70,0.00,0.00,9 453.14,
2021.07.06 08:45:00,165,EURUSD,sell,out,0.1,1.18789,165,0.00,-1.36,51.60,9 503.38,
2021.07.06 08:45:00,166,EURUSD,sell,in,0.1,1.18789,166,-0.70,0.00,0.00,9 502.68,
2021.07.06 11:30:00,167,EURUSD,buy,out,0.1,1.18487,167,0.00,0.00,30.20,9 532.88,
2021.07.06 11:55:32,168,EURUSD,buy,in,0.1,1.18513,168,-0.70,0.00,0.00,9 532.18,
2021.07.08 11:00:00,169,EURUSD,sell,out,0.1,1.18203,169,0.00,-4.09,-31.00,9 497.09,
2021.07.08 11:00:28,170,EURUSD,sell,in,0.1,1.18175,170,-0.70,0.00,0.00,9 496.39,
2021.07.12 09:45:00,171,EURUSD,buy,out,0.1,1.18593,171,0.00,0.38,-41.80,9 454.97,
2021.07.12 09:45:01,172,EURUSD,buy,in,0.1,1.18594,172,-0.70,0.00,0.00,9 454.27,
2021.07.14 09:30:00,173,EURUSD,sell,out,0.1,1.17930,173,0.00,-1.36,-66.40,9 386.51,
2021.07.14 09:30:18,174,EURUSD,sell,in,0.1,1.17927,174,-0.70,0.00,0.00,9 385.81,
2021.07.15 15:00:00,175,EURUSD,buy,out,0.1,1.18097,175,0.00,0.96,-17.00,9 369.77,
2021.07.15 15:06:02,176,EURUSD,buy,in,0.1,1.18114,176,-0.70,0.00,0.00,9 369.07,
2021.07.19 16:30:00,177,EURUSD,sell,out,0.1,1.18143,177,0.00,-1.36,2.90,9 370.61,
2021.07.19 16:30:31,178,EURUSD,sell,in,0.1,1.18123,178,-0.70,0.00,0.00,9 369.91,
2021.07.20 08:45:00,179,EURUSD,buy,out,0.1,1.17816,179,0.00,0.19,30.70,9 400.80,
2021.07.20 08:45:11,180,EURUSD,buy,in,0.1,1.17818,180,-0.70,0.00,0.00,9 400.10,
2021.07.22 16:30:00,181,EURUSD,sell,out,0.1,1.18282,181,0.00,-4.09,46.40,9 442.41,
2021.07.22 16:30:31,182,EURUSD,sell,in,0.1,1.18278,182,-0.70,0.00,0.00,9 441.71,
2021.07.27 09:15:00,183,EURUSD,buy,out,0.1,1.17940,183,0.00,0.57,33.80,9 476.08,
2021.07.27 09:15:05,184,EURUSD,buy,in,0.1,1.17944,184,-0.70,0.00,0.00,9 475.38,
2021.07.27 15:15:00,185,EURUSD,sell,out,0.1,1.18091,185,0.00,0.00,14.70,9 490.08,
2021.07.27 16:32:40,186,EURUSD,sell,in,0.1,1.18155,186,-0.70,0.00,0.00,9 489.38,
2021.07.28 10:00:00,187,EURUSD,buy,out,0.1,1.18038,187,0.00,0.19,11.70,9 501.27,
2021.07.28 10:00:28,188,EURUSD,buy,in,0.1,1.18054,188,-0.70,0.00,0.00,9 500.57,
2021.07.28 23:00:00,189,EURUSD,sell,out,0.1,1.18473,189,0.00,0.00,41.90,9 542.47,
2021.07.28 23:00:34,190,EURUSD,sell,in,0.1,1.18462,190,-0.70,0.00,0.00,9 541.77,
2021.07.30 18:00:00,191,EURUSD,buy,out,0.1,1.18590,191,0.00,1.15,-12.80,9 530.12,
2021.07.30 18:00:30,192,EURUSD,buy,in,0.1,1.18596,192,-0.70,0.00,0.00,9 529.42,
2021.08.02 13:00:00,193,EURUSD,sell,out,0.1,1.18955,193,0.00,-0.68,35.90,9 564.64,
2021.08.02 13:06:23,194,EURUSD,sell,in,0.1,1.18938,194,-0.70,0.00,0.00,9 563.94,
2021.08.03 18:30:00,195,EURUSD,buy,out,0.1,1.18559,195,0.00,0.19,37.90,9 602.03,
2021.08.03 18:30:28,196,EURUSD,buy,in,0.1,1.18564,196,-0.70,0.00,0.00,9 601.33,
2021.08.04 16:00:00,197,EURUSD,sell,out,0.1,1.18892,197,0.00,-0.68,32.80,9 633.45,
2021.08.04 16:01:28,198,EURUSD,sell,in,0.1,1.18881,198,-0.70,0.00,0.00,9 632.75,
2021.08.06 04:15:00,199,EURUSD,buy,out,0.1,1.18254,199,0.00,1.15,62.70,9 696.60,
2021.08.06 04:15:00,200,EURUSD,buy,in,0.1,1.18254,200,-0.70,0.00,0.00,9 695.90,
2021.08.11 15:45:00,201,EURUSD,sell,out,0.1,1.17444,201,0.00,-2.04,-81.00,9 612.86,
2021.08.11 15:51:20,202,EURUSD,sell,in,0.1,1.17368,202,-0.70,0.00,0.00,9 612.16,
2021.08.16 15:00:00,203,EURUSD,buy,out,0.1,1.17682,203,0.00,1.34,-31.40,9 582.10,
2021.08.16 15:00:28,204,EURUSD,buy,in,0.1,1.17698,204,-0.70,0.00,0.00,9 581.40,
2021.08.20 20:00:00,205,EURUSD,sell,out,0.1,1.17031,205,0.00,-5.45,-66.70,9 509.25,
2021.08.20 20:03:34,206,EURUSD,sell,in,0.1,1.17019,206,-0.70,0.00,0.00,9 508.55,
2021.08.24 12:00:00,207,EURUSD,buy,out,0.1,1.17286,207,0.00,0.38,-26.70,9 482.23,
2021.08.24 12:00:27,208,EURUSD,buy,in,0.1,1.17291,208,-0.70,0.00,0.00,9 481.53,
2021.08.25 21:15:00,209,EURUSD,sell,out,0.1,1.17731,209,0.00,-0.68,44.00,9 524.85,
2021.08.25 21:15:36,210,EURUSD,sell,in,0.1,1.17719,210,-0.70,0.00,0.00,9 524.15,
2021.08.27 03:45:00,211,EURUSD,buy,out,0.1,1.17431,211,0.00,1.15,28.80,9 554.10,
2021.08.27 03:53:05,212,EURUSD,buy,in,0.1,1.17445,212,-0.70,0.00,0.00,9 553.40,
2021.08.27 10:00:00,213,EURUSD,sell,out,0.1,1.17681,213,0.00,0.00,23.60,9 577.00,
2021.08.27 10:00:24,214,EURUSD,sell,in,0.1,1.17677,214,-0.70,0.00,0.00,9 576.30,
2021.08.27 16:15:00,215,EURUSD,buy,out,0.1,1.17374,215,0.00,0.00,30.30,9 606.60,
2021.08.27 16:23:38,216,EURUSD,buy,in,0.1,1.17393,216,-0.70,0.00,0.00,9 605.90,
2021.08.27 17:15:00,217,EURUSD,sell,out,0.1,1.17961,217,0.00,0.00,56.80,9 662.70,
2021.08.27 17:18:42,218,EURUSD,sell,in,0.1,1.17940,218,-0.70,0.00,0.00,9 662.00,
2021.09.01 08:15:00,219,EURUSD,buy,out,0.1,1.17962,219,0.00,0.57,-2.20,9 660.37,
2021.09.01 08:16:00,220,EURUSD,buy,in,0.1,1.17965,220,-0.70,0.00,0.00,9 659.67,
2021.09.01 13:30:00,221,EURUSD,sell,out,0.1,1.18209,221,0.00,0.00,24.40,9 684.07,
2021.09.01 13:30:25,222,EURUSD,sell,in,0.1,1.18202,222,-0.70,0.00,0.00,9 683.37,
2021.09.06 06:30:00,223,EURUSD,buy,out,0.1,1.18690,223,0.00,1.34,-48.80,9 635.91,
2021.09.06 06:46:07,224,EURUSD,buy,in,0.1,1.18693,224,-0.70,0.00,0.00,9 635.21,
2021.09.07 03:15:00,225,EURUSD,sell,out,0.1,1.18769,225,0.00,-0.68,7.60,9 642.13,
2021.09.07 05:04:18,226,EURUSD,sell,in,0.1,1.18809,226,-0.70,0.00,0.00,9 641.43,
2021.09.07 09:30:00,227,EURUSD,buy,out,0.1,1.18669,227,0.00,0.00,14.00,9 655.43,
2021.09.07 09:41:37,228,EURUSD,buy,in,0.1,1.18680,228,-0.70,0.00,0.00,9 654.73,
2021.09.10 11:00:00,229,EURUSD,sell,out,0.1,1.18420,229,0.00,-4.77,-26.00,9 623.96,
2021.09.10 11:19:39,230,EURUSD,sell,in,0.1,1.18461,230,-0.70,0.00,0.00,9 623.26,
2021.09.13 04:00:00,231,EURUSD,buy,out,0.1,1.18056,231,0.00,0.19,40.50,9 663.95,
2021.09.13 04:00:00,232,EURUSD,buy,in,0.1,1.18056,232,-0.70,0.00,0.00,9 663.25,
2021.09.13 18:00:00,233,EURUSD,sell,out,0.1,1.18097,233,0.00,0.00,4.10,9 667.35,
2021.09.13 18:02:59,234,EURUSD,sell,in,0.1,1.18091,234,-0.70,0.00,0.00,9 666.65,
2021.09.16 08:45:00,235,EURUSD,buy,out,0.1,1.18063,235,0.00,1.34,2.80,9 670.79,
2021.09.16 09:01:36,236,EURUSD,buy,in,0.1,1.18050,236,-0.70,0.00,0.00,9 670.09,
2021.09.17 10:15:00,237,EURUSD,sell,out,0.1,1.17834,237,0.00,-0.68,-21.60,9 647.81,
2021.09.17 10:16:27,238,EURUSD,sell,in,0.1,1.17817,238,-0.70,0.00,0.00,9 647.11,
2021.09.17 17:00:00,239,EURUSD,buy,out,0.1,1.17539,239,0.00,0.00,27.80,9 674.91,
2021.09.17 17:00:20,240,EURUSD,buy,in,0.1,1.17543,240,-0.70,0.00,0.00,9 674.21,
2021.09.20 18:15:00,241,EURUSD,sell,out,0.1,1.17350,241,0.00,-0.68,-19.30,9 654.23,
2021.09.20 18:37:35,242,EURUSD,sell,in,0.1,1.17320,242,-0.70,0.00,0.00,9 653.53,
2021.09.21 18:30:00,243,EURUSD,buy,out,0.1,1.17157,243,0.00,0.19,16.30,9 670.02,
2021.09.21 18:31:03,244,EURUSD,buy,in,0.1,1.17162,244,-0.70,0.00,0.00,9 669.32,
2021.09.23 11:30:00,245,EURUSD,sell,out,0.1,1.17275,245,0.00,-4.09,11.30,9 676.53,
